1분류,2분류,3분류,3분류_정규화,3분류_유형,기존_세부분류,검색상태,출처URL,메모,차수,같은품종_동일유통명,겉모양_유사품종,단면_유사품종,겉색,과육색,사진대체_가능여부,사진대체_주의사항
과일,포도,블랙사파이어,블랙사파이어,유통명,과일,사용,https://www.nongsaro.go.kr/portal/farmTechMain.ps?menuId=PS65291,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,블랙사파이어포도,블랙사파이어포도,유통명,과일,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
과일,포도,빌라드블랑,빌라드블랑,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,빌라드블랑포도,빌라드블랑포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '빌라드블랑'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,산머루,산머루,계통·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,상주포도,상주포도,산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,샤르도네,샤르도네,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,샤르도네포도,샤르도네포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '샤르도네'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,샤인마스켓,샤인마스켓,표기변형,과일,사용,https://nongsaro.go.kr/portal/ps/psz/psza/contentSub.ps?cntntsNo=211569&menuId=PS00078,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,샤인머스캣,샤인머스캣,오타·표기변형,과일,사용,https://www.nongsaro.go.kr/portal/farmTechMain.ps?menuId=PS65291,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,샤인머스켓,샤인머스켓,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
과일,포도,샤인머스켓포도,샤인머스켓포도,표기변형,과일,사용,https://www.coupang.com/np/categories/194282,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
과일,포도,세네카포도,세네카포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,센테니얼씨들리스,센테니얼씨들리스,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,센테니얼씨들리스포도,센테니얼씨들리스포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '센테니얼씨들리스'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,소비뇽블랑,소비뇽블랑,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,소비뇽블랑포도,소비뇽블랑포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '소비뇽블랑'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,소평홍,소평홍,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,소평홍포도,소평홍포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '소평홍'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,손가락포도,손가락포도,소비자통칭,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,송산포도,송산포도,산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,수입포도,수입포도,원산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,슈팅스타포도,슈팅스타포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,스위트드림포도,스위트드림포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,스위트사파이어,스위트사파이어,품종·유통명,과일,사용,https://www.seed.go.kr/seed/index.do,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,스위트사파이어포도,스위트사파이어포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
과일,포도,스텔라포도,스텔라포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,스튜벤포도,스튜벤포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,썸머블랙,썸머블랙,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,썸머블랙포도,썸머블랙포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '썸머블랙'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,씨없는청포도,씨없는청포도,특성·소비자통칭,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,씨없는포도,씨없는포도,특성·소비자통칭,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,아그데,아그데,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,아그데포도,아그데포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '아그데'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,안성포도,안성포도,산지,과일,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,실제 특산·유통 지역명 1차 검증,1차,,,,,,조건부 가능,
과일,포도,애플청포도,애플청포도,소비자통칭,과일,사용,https://www.nongsaro.go.kr/portal/farmTechMain.ps?menuId=PS65291,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,어텀로열포도,어텀로열포도,품종·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,어텀크리스프포도,어텀크리스프포도,품종·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,영동포도,영동포도,산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,영천포도,영천포도,산지,과일,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,실제 특산·유통 지역명 1차 검증,1차,,,,,,조건부 가능,
과일,포도,옥천포도,옥천포도,산지,과일,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,실제 특산·유통 지역명 1차 검증,1차,,,,,,조건부 가능,
과일,포도,왕머루,왕머루,계통·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,입장포도,입장포도,산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,자옥,자옥,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,자옥포도,자옥포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '자옥'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,적포도,적포도,색상·유통명,과일,사용,https://www.nongsaro.go.kr/portal/farmTechMain.ps?menuId=PS65291,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,진옥,진옥,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,진옥포도,진옥포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '진옥'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,천안입장포도,천안입장포도,산지,과일,사용,https://www.naqs.go.kr/hp/contents/contentsTab.do?menuId=MN30542,실제 특산·유통 지역명 1차 검증,1차,,,,,,조건부 가능,
과일,포도,청수,청수,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,청수포도,청수포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,청포도,청포도,색상·유통명,과일,사용,https://www.nongsaro.go.kr/portal/farmTechMain.ps?menuId=PS65291,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,청향,청향,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,청향포도,청향포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '청향'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,칠레포도,칠레포도,산지·유통명,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,카베르네소비뇽,카베르네소비뇽,품종,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,농사로·공식 품종자료 1차 검증,1차,,,,,,조건부 가능,
과일,포도,카베르네소비뇽포도,카베르네소비뇽포도,표기변형,과일,사용,https://www.nongsaro.go.kr/portal/ps/psb/psbb/farmUseTechDtl.ps?farmPrcuseSeqNo=100000160002&menuId=PS00072&totalSearchYn=Y,기존 '카베르네소비뇽'의 검색용 결합표기 자동 확장,확장1차,,,,,,조건부 가능,
과일,포도,캔디드림포도,캔디드림포도,시장통칭,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,캔디하트포도,캔디하트포도,시장통칭,과일,사용,https://www.mediafarm.kr/news/articleView.html?idxno=4351,공식·재배현장·실제 유통명 교차 보강,전수조사2차,,,,,,조건부 가능,
과일,포도,캠벨,캠벨,품종·유통명,과일,사용,https://www.seed.go.kr/seed/index.do,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,캠벨얼리,캠벨얼리,품종,과일,사용,https://www.seed.go.kr/seed/index.do,과일 33개 기준품목 전수검증 1차 보강,과일전수1차,,,,,,조건부 가능,
과일,포도,캠벨얼리포도,캠벨얼리포도,품종·유통명,과일,사용,https://www.nongsaro.go.kr/portal/ps/psa/psab/psabf/spciesRsrchLst.ps?menuId=PS65425,공식 품종정보 또는 실제 유통 검색명 2차 보강,확장2차,,,,,,조건부 가능,
